RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30
394352,96,"Augusta, GA",msa,GA,814.7578343395412,818.3215364593941,823.9422706581536,826.3953066368327,834.5138419386574,838.1728305216631,840.7248590411792,841.0020687821946,841.5975410265552,841.8532754845259,840.8932760852182,841.4438134016735,842.8220951539838,848.6616740497376,851.9312320773382,853.7085831055194,854.208580862211,860.3798309172718,866.7976111035871,869.3884834197052,868.550704807514,868.425406857102,865.1702569683519,863.0118169372695,864.1636404282192,871.1966375431938,877.8564756072197,880.3308777758998,885.1751637222877,885.9990552976274,889.9386159145515,888.9609510784878,892.058077273594,894.7314781321992,901.0443120918964,902.8669229250946,905.4658546639921,902.7269587221145,908.6803976143375,913.9485064583656,925.3772037530908,927.9881146335214,928.1157513735927,924.759258860906,926.0471091282002,928.5097906668343,929.5311494803896,930.6059833269708,932.8936786967458,940.1740786150033,947.7451195155413,955.6641449701931,962.5555224929366,967.0268123935788,967.8056317152261,968.8110875246261,971.4651220325047,974.2639335891417,974.7598307200276,977.2839056134115,983.5224845610232,986.0460995863314,994.2109519302467,998.7835538077037,1009.6863475574734,1018.9207016062846,1033.1863186665469,1050.0180953199265,1059.4567783180935,1064.6113890329354,1062.4045950835314,1066.849107654735,1070.3430453291287,1073.869532901088,1082.5628757592397,1100.4460571548236,1122.8653425062248,1145.329463398829,1164.0650333641586,1182.516415472058,1190.2757775424907,1203.1025827023875,1209.260937111426,1213.2416534658068,1211.5020573706101,1225.9526628730023,1243.467559528075,1257.1376287452968,1266.4918146607672,1277.2670761414283,1288.166666489933,1289.585887511104,1286.2269634662712,1279.9824187185825,1282.79194253939,1289.4023754690677,1300.7424680823392,1307.6636502796023,1318.815388015758,1329.483276907975,1340.1139832409006,1344.779778846437,1351.544974155286,1355.0048348786204,1359.3156140705441,1356.4381901235606,1355.1222034897037,1356.7593856726946,1352.8085454087113,1356.5386523729194,1357.7532174936348,1374.603909630713,1381.496007152659,1392.2723498511511,1395.448611100019,1397.7902169374659,1403.973841808176,1412.1144190583736,1424.1450086670122,1428.8278563633219,1436.2125638111158,1447.9371482154845,1456.1243374793555,1473.8976732720337
394957,97,"Palm Bay, FL",msa,FL,998.5323402898285,1007.8038354297139,1015.7090776658301,1026.5336215374589,1035.509378502891,1047.1062227039165,1054.9008384373417,1062.1899090236132,1068.0838295515236,1072.6179632482576,1079.8883026506346,1085.2880616165733,1088.5347047350024,1089.6115317218523,1091.896759384419,1095.669922055913,1100.471437627904,1110.1958859725503,1122.8852078518698,1137.672480646205,1144.368826255669,1148.2602613688646,1151.3066872725917,1157.7942143429927,1163.2998121461385,1170.419867406386,1180.388284552471,1190.2374793031738,1198.6413101401467,1204.7097160006579,1214.2975964407,1219.5880314343706,1228.6942336772502,1239.1476456011542,1243.0523006620658,1248.2191263575908,1248.6264712200802,1255.1039923643764,1260.9387052721245,1270.4760468863699,1284.4470559976849,1293.4582773138327,1299.1283722317148,1306.0756922559096,1310.2783976690462,1320.3803106118717,1322.1112071261564,1328.4758448296525,1325.7291836342235,1326.9493952584364,1331.86301660783,1338.976722657027,1349.2767027021227,1351.5628697709863,1356.275564924879,1358.8926109663541,1366.1366749735394,1372.3965705076052,1373.3105182239485,1374.7766872605655,1376.040696179455,1384.678834268964,1387.696303936849,1388.856942251395,1383.8862401806584,1392.420145176065,1406.5353104620187,1425.7740212510319,1436.3894590520895,1448.3702773975965,1456.848710957247,1461.9186855692499,1467.8424197335503,1480.7969472303946,1496.6634930709786,1519.4177735885849,1553.0380050982535,1587.8362656802008,1631.0651411776137,1670.9067894818547,1714.9033238501222,1736.7617225412419,1755.0495714855335,1764.852550001861,1780.7618345145906,1788.6588213161945,1813.0402292920865,1841.9464229013215,1871.2348820611942,1902.131575801385,1930.7365278243922,1944.626651134771,1937.1781418441014,1930.688465992589,1929.0983797628219,1928.006350534057,1926.8010031559534,1929.3545946622223,1947.6570545338895,1952.2793396159318,1962.9057655376487,1966.9892214631725,1975.102709091865,1979.9789007289423,1969.9306808635647,1958.2020553507937,1946.5395427942929,1938.7652158661313,1946.2039791626812,1952.8571454817006,1965.000225772452,1970.5184438194526,1974.5897442784487,1982.7564154220065,1991.7321920375607,1999.927064760871,2003.7754533822108,2003.6750737061893,2002.4889181170172,1999.766770402665,1995.6765297939392,2001.8895452381228,2016.2372945921675,2022.513512880562
394711,98,"Jackson, MS",msa,MS,,,,,,,,,,,,,,,,,988.379780251649,997.8574215487859,1005.10972277385,1008.2205849847915,1005.6745085550566,1003.1798843459668,1002.3413650427954,1004.796883551119,1008.6555695298638,1009.7082805119304,1008.251200084479,1010.5542272762889,1019.922071575039,1028.4883261219545,1029.5203250548877,1023.6983160378462,1021.6139918947172,1024.3558765555747,1029.2259038213247,1028.825980537241,1033.00361301772,1041.7424415778007,1046.162614370459,1043.5029796989747,1036.6111697196077,1038.279084114786,1042.0887563689244,1041.9709290968924,1042.8456786017157,1044.7795487901801,1050.7221299485584,1056.021162566916,1058.1392186728417,1059.755200029547,1055.4350688023585,1054.7020157390098,1052.4218220362034,1056.8927571899549,1060.0261956516395,1066.0040582315423,1072.728556715699,1083.6197331781455,1092.2304293586074,1093.5069600408121,1095.3148917251654,1093.1581900127908,1101.7801461048064,1097.2784551302193,1100.2868588829153,1093.521014888491,1092.4898148504412,1106.6778622686506,1117.2255529537142,1130.6951588929683,1129.8153559807654,1128.3062146832763,1124.7957862517262,1124.0345108135612,1133.190658384205,1147.0155615577626,1161.8177464210441,1183.0083975440748,1200.5498606773224,1209.4730883817651,1207.765440060121,1208.6753253689528,1218.1248986963471,1220.0600161691468,1220.1409211639282,1220.4558069303196,1231.2229271542428,1245.9811918417367,1257.929266042396,1275.5619990184687,1296.6581642082433,1310.9202993605609,1307.789754748748,1301.756675455127,1299.187615080224,1299.1241075027042,1294.0941338874181,1292.7436560541842,1306.9956613231705,1323.8161719452933,1338.9481883273763,1345.5870374918904,1348.4391015856113,1342.9800531830408,1342.7422036046996,1339.9072296883933,1346.7788548767892,1348.3862393165473,1353.7125424835774,1358.9571504378284,1371.1614532563287,1380.6946394586748,1399.0486649938434,1405.246633482516,1427.631966796879,1435.5077033021798,1440.531334438699,1428.4502301321118,1428.9563799296695,1437.3902064453366,1443.3580662019892,1445.9133768899292,1448.5749083875294,1457.0563639840748
394666,99,"Harrisburg, PA",msa,PA,871.7573812267653,877.1708943087154,885.4257923481323,892.430431748615,893.4577892518538,886.7955065466529,884.2576645949201,884.5297564692062,892.8783313411849,889.3124730778223,893.2391254356689,891.5104559161401,900.6268287966163,899.4252280398375,900.3000297687449,905.5402326364285,909.8463480714847,917.6285324351816,915.878455893532,915.785206890662,917.8186184173994,918.5887895972493,919.1936481235349,913.6076669013196,917.9223098167544,920.2608048225782,929.7667721245327,932.5603556521125,937.0701392938294,942.458450550682,941.6449712877716,942.841579280238,934.8580281083605,937.9807169327322,942.0186867335041,946.3029391141629,949.0822681477259,945.4512487427177,951.1045539782467,960.087593320668,970.7773838332299,975.0199519149772,976.0226768205879,978.8496669239798,978.4120289396277,984.6103159448307,990.349582759425,997.4786349102849,997.0663020966496,994.7067955664747,1001.2269228962826,1003.639706610677,1011.9541462283025,1015.6062228653395,1020.4439703346169,1022.083824729313,1022.8542523349861,1023.4729376291465,1019.7078813156169,1017.5849152396,1026.3371968312576,1036.8860452306888,1047.2021867918677,1047.5239760218597,1050.4902870448645,1059.0035899219351,1067.4355796736504,1077.1752405596458,1074.2204215677552,1081.3366036231046,1086.4645278595337,1099.210772614576,1102.3413570989733,1106.7665047133357,1113.2568042211567,1125.6885424933273,1144.4895018647176,1167.106938459083,1187.8906714442771,1208.8151643175436,1220.7753474284573,1230.191677943321,1233.6818556861117,1241.4952323940415,1243.6777719317001,1248.3942872451976,1258.2702297999465,1280.1912371842927,1296.314727191122,1305.8113326037253,1309.0499336674209,1314.7329508009268,1316.3042505276785,1316.6722934998766,1312.5829541878884,1306.8504661606773,1303.4508595505456,1310.7924381258306,1330.056279725246,1342.7080076915342,1355.435301797497,1359.2633282389468,1371.4684596964746,1377.3183101929749,1381.5823423660922,1378.2418974761204,1370.6896430790061,1370.6803639903358,1367.191333288561,1371.233726954577,1373.471504736658,1386.8026183809973,1397.7195613247775,1406.8687584123738,1411.809196612869,1418.7481365398173,1424.1666484247396,1426.3762844353525,1424.071661113554,1432.7058960373583,1433.8992957214457,1441.085690784819,1443.0745056260532,1455.3288580246915
395113,100,"Spokane, WA",msa,WA,767.6310180614576,777.1548596580953,785.1024017523997,790.3894156493661,791.9166846485325,797.7216786457346,799.77894800256,806.8291709042447,803.2644633051739,802.5115355558002,802.9677866659198,807.4155450609312,816.1314488450582,821.6029615357414,826.7373840871103,831.0864582344605,838.0764326236106,851.4367715297167,859.0225524830626,864.6392361123072,862.1953674870282,867.485099153524,864.7205274147258,869.8167626628602,872.0235548767221,888.3437880866963,892.808969722124,900.2346366214928,907.0947015728397,922.0272959779512,930.981726152451,934.6724820780097,933.4897329835826,935.4469826016789,933.996805050785,933.2613955614547,931.8164473048297,956.1958397986461,975.8356111888746,995.1045365230327,995.163914934064,1007.779101725258,1014.7600121085994,1015.9930224309204,1008.4766075642434,1006.4088898625212,1007.5335132332136,1008.3492937160494,1016.577325124264,1023.732261477693,1037.2300437826884,1045.0741960675343,1058.2341572586442,1070.6165767410282,1083.8969743901082,1080.6388255763143,1084.1050061979986,1078.745767707627,1080.431080715055,1070.1846011276057,1072.9333117967824,1081.9684371608325,1103.7805196025445,1112.8035514713815,1121.5869036210686,1124.8635343231028,1142.1690258063688,1158.7253656817222,1170.369603708517,1172.8216877409307,1166.6298443943808,1167.3111282395164,1178.3313975286367,1204.497461643615,1228.065496235056,1273.8356372346761,1329.4047568880997,1392.1893613495104,1430.462870948838,1443.7459416569216,1443.8989558086455,1427.3170436569342,1410.7999252686438,1400.4298735104878,1404.6535378752374,1418.17495234664,1439.7535964999,1466.889879789621,1494.566379676536,1510.3354359609375,1515.5747013687674,1518.612225760282,1518.444101888596,1509.3249538632417,1492.0978855167084,1477.4024162165392,1473.901402892673,1474.1865193925198,1485.701603923537,1494.6945801163045,1511.126148187824,1512.4319886202163,1515.9342431160696,1513.9774011538705,1513.597019325705,1516.1904584656172,1505.9029666628226,1505.1844716103685,1500.8230527029664,1509.3142325364686,1520.6276605007226,1525.988263835148,1535.9911415854049,1548.2161142887974,1559.8732676433276,1565.4057201018318,1555.5425351349681,1557.3505447446494,1546.1819115890253,1543.6155916137511,1536.0911117948856,1550.254929798825,1565.8472888368526,1582.8288448197254
395075,101,"Scranton, PA",msa,PA,752.8840776694005,746.5939655437376,747.1128075236048,742.2520197568713,747.5155593450293,748.5421687905018,752.8777001254966,758.7489522046967,763.6041863055119,767.2107103310428,767.2571309059316,776.2258590367865,769.0401962756454,771.5175525932743,762.1268588348154,777.737322705409,772.1056161513202,782.041039729099,777.1828183574805,795.992920843845,790.7008554915376,792.5939570122035,779.9839145756534,779.8262878542813,779.7856907391285,785.4728551223759,792.1233879698686,794.245863469128,795.8664301603353,799.561853198136,801.7726169013525,807.626841415023,809.6540369144818,818.1573258266966,815.2057613282767,828.1673630177835,814.966723938085,821.7027858414531,815.0722902878877,833.5000017577619,838.1861069021047,843.8098813057078,845.9624024157256,845.0372126586175,851.410854065333,850.9558153932609,852.8042365074884,854.5943627940065,856.8970207905944,864.1442003954518,864.363527150331,876.7063271481555,881.6220273047676,891.2634511946789,883.3222399779416,886.7834414899012,889.3541846854927,895.1682701130998,898.7742551957481,894.2411750855883,895.3718866013148,896.9375133751483,903.2398027957856,910.8950622063984,926.8623794734275,933.5123384136657,943.5556071049549,946.1925379803204,955.790310484238,969.0518267113232,968.1349454414881,982.7710995678418,988.3352864037325,1002.1926252477379,1014.1045118416531,1029.27059851684,1042.5514306680618,1060.1475616840062,1076.9204290091748,1093.2113833353014,1100.3691216850416,1110.9125735920006,1112.4896231012135,1112.2604366272344,1115.575545038159,1133.8600316544257,1153.0539310072586,1167.192073656494,1169.0253608382134,1174.520028955126,1179.8047196530958,1199.8820385109414,1211.4551732805314,1212.411693308336,1198.921061904174,1194.4000539671881,1199.7318462169396,1207.8124441205737,1205.977946949117,1207.2756411389098,1216.6884026404848,1232.1650956131614,1237.6952411361644,1245.9536832202932,1246.384377375327,1258.1726637227746,1253.6595544795634,1256.6468665983202,1255.2110893694487,1270.8036620626242,1278.5518201548887,1282.785325960123,1282.8513737242008,1294.013219270988,1317.307535732567,1325.9870557206398,1325.0312724087016,1321.5434535959912,1320.2796443117036,1323.2087705602378,1324.611726634011,1325.3853940299257,1334.3554614707753,1331.610719595599
394460,102,"Chattanooga, TN",msa,TN,840.882378648346,847.3587642335085,852.5956421996029,842.7183863360315,842.2734146212007,844.588453868281,861.3516681885507,855.7412738077321,864.1175179494286,867.9317670638633,877.4269065252709,867.6947269506713,874.5758646389879,876.3834163950352,901.0359044833688,897.8678722537135,907.6508705645896,893.9266335720945,899.8676645113353,890.5450290452616,888.7373888697564,891.0832987017415,890.5175458781623,890.2271452134385,891.4071649295743,906.4092815294473,915.7459893050951,918.7918471729383,920.8513835028357,926.7578234301975,934.7101944050822,935.2446021121626,935.090762018583,931.9834684887392,928.983904792937,940.1255784638927,949.5572179381694,961.0114081509251,963.7745608306105,968.7066352371602,979.0112191218161,983.5009965316285,983.8826971120845,980.8074480459893,977.4432211855279,981.427990882328,991.4537820384561,1000.5581509493585,1007.3694126090271,1008.2684342857025,1016.4046104144876,1026.403078384493,1039.5512059165635,1044.162935016855,1042.6738619515525,1042.3191807050462,1039.591991494173,1034.7582283031802,1029.034156756937,1035.4598558930613,1044.0626972473365,1050.946519267034,1053.6292701962934,1072.0275646689413,1084.275871759816,1088.5628689879552,1088.6373764622076,1096.0762349373392,1111.8101494955702,1118.9073039414432,1121.4446508318529,1125.5951637317662,1129.2791118314142,1133.4214058807452,1137.0142035237625,1165.1340576022535,1200.3241210788597,1228.0834321512566,1240.2718320621398,1251.3304411298948,1272.9168587054091,1289.783891501862,1304.3849132438795,1318.841101607377,1323.9316159256684,1336.2407795493864,1349.2923825147102,1371.8441420728348,1392.6947030295687,1405.0731994013859,1407.1364370688805,1405.3266715742109,1408.8333592479532,1409.5229712376922,1410.8164727682952,1398.8151867351648,1411.8306324574685,1413.8408165387675,1432.5248866221186,1438.3589398932054,1448.512304578981,1459.5610784545377,1472.334681962373,1480.5388655905485,1480.8321845890891,1476.9833719027442,1472.6169896437827,1469.1622209819323,1469.7432098362801,1469.975274017058,1474.8015093508627,1486.0818755764972,1507.2544637480883,1517.7445421963962,1522.9880945248226,1524.8580465496523,1531.8028785630331,1519.7730440908776,1508.706999370387,1494.1562459481788,1499.0681255399013,1509.084585264735,1518.0002725045856,1518.1587285323133
394871,103,"Modesto, CA",msa,CA,972.1908112729748,969.8773701099137,977.568004484344,975.5359911047881,996.827928104329,1013.8705177854795,1028.6923706486928,1027.5864505876182,1028.5485957191659,1029.0414827698157,1035.383825230843,1036.4418042319608,1036.7372205657225,1047.2824783595022,1071.3592210735703,1094.4792525669773,1105.2725563379581,1109.6805427707172,1117.975069807952,1129.5994361411172,1128.6293143444468,1135.554432307956,1140.3428858851503,1148.668807082185,1152.7115550750893,1162.1976177228885,1176.8173128003596,1188.4207683942666,1200.6900848012774,1216.5457776615956,1233.4447130221338,1237.9220833417753,1242.7779690389912,1228.1915595357252,1228.0114719270064,1225.5021096031337,1240.6184337142736,1247.0059611023069,1260.6410917845108,1267.4912621173237,1282.0552337613458,1289.5426503568885,1304.1916329037808,1312.5276536560118,1320.423077971521,1325.3733591040973,1325.2472910667243,1330.0351259372003,1323.9039612369736,1329.5930658634388,1325.8955174514374,1344.5252648113008,1351.3311851506317,1367.5722836034379,1370.71750955055,1381.876764555843,1378.5387046553647,1383.3915388805935,1379.8859611264113,1394.523687525105,1398.6950884410871,1412.2348372332785,1419.6316342401933,1425.808551193244,1438.7979417601928,1449.2952069402322,1471.0626728487496,1483.5913479332105,1489.4789582189362,1506.9145020076428,1520.0722595180362,1536.5634233928026,1548.4679115489268,1555.9027183060048,1576.7398609675752,1582.9534406013465,1612.1915076032865,1637.4072262072593,1671.4116448671498,1690.3233389393577,1693.3877832475855,1692.5862325872215,1703.3069037140717,1724.0846996648124,1746.7406321317294,1759.7298245332463,1781.5142049222052,1799.213901081725,1813.8034700052797,1823.9505688230763,1826.723674438945,1835.9059969517393,1830.6800336104047,1833.635281371187,1825.4703385398266,1817.7392055439466,1828.1388495991187,1830.5344835465414,1846.3509325487726,1845.3873840848069,1865.1282982862167,1875.7696115918193,1887.3273095940342,1893.9075072618125,1902.5631279363292,1906.9077725861955,1900.847340243155,1899.337829853952,1895.444291164588,1900.7443932895017,1911.4428513035164,1928.4336395464074,1952.5852448367973,1965.354517659834,1975.4858180998972,1979.1038849292554,1984.3466141122842,1988.8427241568616,1989.121317001952,1977.141824697114,1968.0253694941432,1970.3083985227279,1990.1400203790554,2008.769146064223
394768,104,"Lancaster, PA",msa,PA,762.7051991599355,762.9843493223053,770.4345746921861,776.2280989759465,785.3259767828451,785.8607686148407,786.5940649083851,783.8861604776869,786.5824369718653,792.4584906223415,795.210609579562,797.6585611603175,792.1609006541669,791.6031387826835,789.1745439174027,799.7869289819057,811.2926944486821,818.5009994010101,816.6043572662877,813.9059565801665,812.6069054343662,815.2063876706503,816.6231747102449,821.8462554749987,826.0424474522217,830.7117113647737,832.6407863427959,839.3153824524882,839.9728452659725,846.0961238825236,850.9324691369571,856.8295758778606,859.2755565127868,859.4577813696234,861.6798929690609,863.1643553805666,859.8758280368571,867.1136477528469,875.913492478555,883.45615878302,885.136026178775,885.853737669914,890.8098997211395,894.3560428081399,900.7326859332317,904.6189442592711,907.2156731703548,906.004208806683,908.0237922572535,911.6287036518871,919.2606740880844,921.241038879439,926.0470821765674,926.3061010079374,930.8681413961417,929.5654304957696,933.9361912285113,936.3264919716958,941.0275345711198,939.006007910368,942.335872781629,948.5870315613324,954.7312673964633,956.1662243356488,957.0203332839272,964.3279389163058,973.2564315993125,979.9734299767904,988.9035341848019,996.7995623488746,1005.242059311181,1009.4525709630128,1014.4930793004324,1027.8965463669067,1040.6392522026156,1051.962741000602,1057.3762466242792,1066.6888971695128,1081.1557349525272,1091.4847538272688,1099.2344654705619,1112.6602055303563,1123.7085377109854,1132.8428460870182,1131.1422141081223,1138.8517484879956,1151.6562910287014,1167.067339468907,1170.3691296103902,1184.0366228027694,1191.7542506035693,1208.1246610697094,1206.1075280122043,1216.7504158145916,1219.2830330543975,1223.328430332692,1222.141884857716,1233.8351971191066,1247.7056447204022,1261.1780499742576,1264.7081522458213,1272.6456538415605,1275.0315438485754,1281.0305580406634,1284.495436503484,1290.146798761776,1293.4694895301702,1295.6075148163782,1297.1097645291195,1301.1235552634587,1305.0913882420896,1315.5343634095898,1326.5370496860583,1340.535769350602,1349.1550075837733,1350.1532302927076,1353.7026188257767,1356.3299846588825,1365.568837451073,1362.1143186385434,1372.6217678438165,1381.7035267557073,1395.961492313151,1400.011611030479
394997,105,"Portland, ME",msa,ME,1192.2756275644654,1195.888140871491,1193.1783454300785,1218.505793803855,1235.5345531422518,1263.775213258288,1268.4806299511515,1276.1880105011574,1260.2004362567152,1252.2993083069491,1246.653749550023,1249.0359790968457,1248.473689834183,1264.5837093410673,1286.4232007883586,1313.0532811676467,1312.9273209085868,1324.1961001201785,1326.7324318761036,1353.833643559554,1353.9591848452903,1346.6242857853617,1303.7188248467369,1303.291209092416,1306.7870480431404,1326.5727415311496,1340.9960207418849,1349.831148942248,1374.150012936624,1380.3209086969343,1399.022052492268,1396.10121832947,1392.238300852305,1383.482043474687,1375.4746119058266,1364.697538814108,1357.1051180969564,1372.7503011007454,1388.8811675304112,1412.5922582113853,1421.1720560065087,1436.3633884517767,1432.1972958423746,1442.658153172655,1445.608757928545,1449.881123890078,1433.646667366778,1417.643098277319,1420.617134538722,1438.1440037053737,1462.779922749123,1491.4292793118532,1503.661316509955,1514.3813277764393,1515.3740317678096,1509.5172701982701,1503.9497702086783,1493.1501239781394,1487.5347367964391,1482.4881003177175,1489.2758465829704,1519.5855400752548,1551.9088232947809,1562.264213708659,1565.829212859488,1578.3674744768246,1602.0132436046713,1614.4118133115026,1616.4369924248308,1626.112450128415,1630.1632975561363,1623.1249532675856,1626.0688266370607,1642.7461439762824,1674.146526841242,1689.9448479669645,1716.9834381896358,1752.897318674701,1795.9991831004445,1819.7061946928484,1825.7146023713149,1823.913673296617,1830.249426712436,1841.7841547872322,1850.7229136238932,1857.3879791941695,1887.1530831023292,1913.7178736584365,1960.5114053912353,1979.9869794871493,2008.0005270384167,2021.8995852943426,2019.531554640185,2021.2723141463264,1998.4410196150807,1984.569898635113,1966.6257876396223,1982.2898258014811,2015.8417283665963,2057.66999933855,2082.6894072761274,2099.3314294714405,2120.4071920508377,2127.4404363071403,2126.5272927169276,2096.209009063766,2082.6979874316917,2057.268474898611,2064.455425197121,2071.8394354118873,2118.2222526872815,2146.473233944542,2172.9866290345326,2179.218622950432,2202.121867727172,2218.4269049582863,2229.9999827903275,2194.3979111568065,2197.2399598079705,2169.809647358618,2181.1445911754604,2172.172381567772,2203.837233283735,2240.520174444047
395245,106,"Youngstown, OH",msa,OH,,,586.3340979077044,595.2671373523891,600.530428154274,600.169527695231,594.3010668576933,586.5262025329623,580.4895794976051,582.640439956035,585.849960232122,589.5840866113527,591.9708819955026,588.480801468225,594.1788140733116,,604.3781155915956,600.7115937806603,602.5742496987355,605.8677069419164,608.6523173093335,610.0729962011629,607.012933462579,601.0130018319248,600.4462619846933,604.0111334610323,611.768763261522,613.7155852142163,616.8526781936225,617.4008846880805,619.1180439445109,619.1209755541985,612.8079406302857,616.041220832338,616.4981616432432,622.4010232748626,619.4945904086848,619.9315060457891,627.5757802677323,626.319305364687,633.5202463082065,632.9807332039115,639.778922925548,638.1848425707323,644.0439752057439,647.5344538550089,646.1568902746396,645.4929601762249,644.8362929457568,650.7318407203157,656.5976308678977,653.8175944569721,656.3002538278527,655.9921197595056,660.0946937615923,659.8900160211102,656.8167451554672,661.0622519156908,665.1605624288256,665.8644138208138,665.4181771323446,667.5574587017198,670.419011316921,680.7178384271307,688.1665096417264,696.5651472314064,702.1131234898938,704.4980479135187,711.4873050047603,706.6270673649984,712.2005356581355,713.4101497382687,728.7031020826647,736.4980449551292,748.4289870474738,756.4627082108443,765.1393902388102,777.7461205716496,783.7318069085335,803.173550052953,807.4011778941522,813.5289077666879,807.3528528703711,815.9921329290338,823.5979337885922,826.6192097456386,828.9870211432005,835.5759040400629,839.0076856959574,841.6936363126526,839.0234917325818,843.1676257855418,846.6404449302985,852.0839547440663,855.3618239290901,863.6286791037535,868.8358272849541,880.2687598274554,877.3273311132152,881.7431232544941,880.9496076605911,886.3825657566024,889.5977310860486,892.5894878502899,898.1969803786868,905.2698805555818,911.8646800116398,918.7127236915095,919.0695494301896,918.7928295670124,926.8644809449513,936.0537757175016,938.6957360960733,948.5654924543438,956.5493097146248,975.0711864500644,965.7237449438466,982.313751917638,983.3373390085952,976.916383565575,971.4508780212961,975.5410117819837,1000.9650702643256,994.037071172555
394770,107,"Lansing, MI",msa,MI,666.613078433902,688.4478909231991,693.159100953643,696.4751594510441,687.2718933250308,691.3685175597462,693.3943103110028,700.3679751603598,702.127715272268,703.3174465975616,701.9273298689473,697.5542262830411,701.1286627380013,698.9726368301117,714.8026625778265,719.2801387302355,723.4512389128878,720.5507294962806,720.4869869570836,731.1423089635563,728.9352305036757,731.1784465642053,725.0300345917525,723.0788532859451,723.7714425151606,728.7184582768629,739.371015810943,743.3805106503579,749.7154200412126,749.4202331834238,747.622615819143,750.9043810977885,761.0879046348002,771.3380511843013,770.1914885385833,762.5030486898845,761.0134869796295,760.7926383511792,768.4510122691263,776.0768923420144,785.540347402444,788.5331049105662,791.1857199239338,791.6902619753425,799.3725540119287,804.8689026299537,812.1408830131701,806.0055584411159,798.2596490397056,793.6232081329485,801.051253522494,812.8743772161528,820.3713985545755,819.7812399938538,819.33565134501,828.2809025214095,839.90996093871,844.6776074122558,839.248982139147,826.9157978743048,828.2009323983891,831.4576132486833,843.3801095163698,852.9401088809635,858.9387625782477,860.8868573464661,861.6958155918163,869.6946285365967,882.3405466325685,887.6364688730004,882.4620031773643,889.2656456872019,892.3102067513915,910.4146656720551,907.7050266933079,916.5543270594022,917.9465416670105,927.1513249392692,932.6449414708112,951.3411693672602,964.6198687318341,974.0261395259379,974.5803649470802,976.7869716822617,988.7708739049003,992.0461524401367,1007.0260366165411,1015.031242652901,1031.3855841134232,1039.2499509156842,1041.3929665213238,1051.5486443251295,1051.2300779527066,1058.2143317812076,1054.8772006692357,1064.498408053666,1063.2506549367658,1065.6173408624702,1064.124382390811,1073.7144170782537,1072.7071639828673,1074.8572847913383,1078.5391365798682,1086.1919099482966,1092.8587582251678,1097.7700978037062,1116.0137488325397,1113.2063205834227,1111.0865926841993,1109.8958003934556,1120.4682534498302,1129.9266284543298,1135.2091539595035,1150.0649223086252,1153.7097908344542,1150.1159667290315,1159.55877254859,1171.2695711310669,1178.8930062144768,1175.2549178874704,1184.7992572844546,1188.4419946360133,1193.4806284758786,1202.061134115482
